member_id;book_copy_id;staff_id;issue_date;due_date;returned_or_not
715;40321;5;2021-01-16;2021-01-31;TRUE
855;88551;1;2022-09-21;2022-10-06;TRUE
337;84919;5;2021-12-13;2021-12-28;TRUE
528;94023;7;2019-05-26;2019-06-10;TRUE
718;51449;5;2018-03-25;2018-04-09;TRUE
595;70243;1;2022-06-15;2022-06-30;TRUE
663;91002;4;2019-02-18;2019-03-05;TRUE
222;119499;3;2018-09-22;2018-10-07;TRUE
437;79593;7;2017-10-22;2017-11-06;TRUE
572;78825;1;2019-05-01;2019-05-16;TRUE
463;80959;2;2021-05-09;2021-05-24;TRUE
134;85922;4;2021-03-01;2021-03-16;TRUE
811;113876;5;2023-09-16;2023-10-01;TRUE
740;14332;1;2021-06-17;2021-07-02;TRUE
948;40387;7;2021-01-15;2021-01-30;TRUE
567;58149;2;2023-07-16;2023-07-31;TRUE
86;30453;1;2023-04-10;2023-04-25;TRUE
382;38009;7;2020-07-09;2020-07-24;TRUE
64;2176;3;2021-04-15;2021-04-30;TRUE
347;84395;4;2022-11-30;2022-12-15;TRUE
764;56446;4;2018-08-06;2018-08-21;TRUE
286;97651;4;2022-01-07;2022-01-22;TRUE
377;50303;7;2023-03-16;2023-03-31;TRUE
644;4827;6;2020-08-24;2020-09-08;TRUE
999;25543;4;2022-12-16;2022-12-31;TRUE
465;91624;4;2021-01-26;2021-02-10;TRUE
897;17436;4;2019-04-17;2019-05-02;TRUE
133;97415;4;2022-12-30;2023-01-14;TRUE
175;9133;6;2018-12-13;2018-12-28;TRUE
158;34151;7;2021-11-05;2021-11-20;TRUE
917;118991;7;2021-11-07;2021-11-22;TRUE
537;30946;3;2017-10-13;2017-10-28;TRUE
814;75153;1;2022-11-04;2022-11-19;TRUE
535;17449;6;2022-11-06;2022-11-21;TRUE
563;54870;3;2018-02-26;2018-03-13;TRUE
420;17879;1;2022-08-18;2022-09-02;TRUE
860;40836;6;2019-06-03;2019-06-18;TRUE
332;82413;3;2019-12-21;2020-01-05;TRUE
586;73214;5;2018-08-01;2018-08-16;TRUE
991;83906;1;2020-07-17;2020-08-01;TRUE
164;20754;6;2018-09-23;2018-10-08;TRUE
428;112164;7;2022-07-19;2022-08-03;TRUE
759;24305;4;2022-05-06;2022-05-21;TRUE
294;42879;7;2021-11-22;2021-12-07;TRUE
957;24726;1;2023-11-25;2023-12-10;FALSE
159;97578;5;2023-09-11;2023-09-26;TRUE
910;13349;5;2021-07-07;2021-07-22;TRUE
340;28228;5;2020-02-22;2020-03-08;TRUE
938;48669;1;2018-09-22;2018-10-07;TRUE
589;111900;7;2022-02-28;2022-03-15;TRUE
451;60725;5;2023-05-17;2023-06-01;TRUE
409;68563;7;2022-03-02;2022-03-17;TRUE
491;12251;2;2021-05-31;2021-06-15;TRUE
987;12974;3;2019-08-27;2019-09-11;TRUE
774;88637;6;2018-07-07;2018-07-22;TRUE
458;28791;1;2023-10-03;2023-10-18;FALSE
356;110970;2;2018-08-07;2018-08-22;TRUE
580;38210;5;2020-11-20;2020-12-05;TRUE
195;2455;1;2022-08-17;2022-09-01;TRUE
28;71508;7;2021-04-29;2021-05-14;TRUE
42;13453;2;2018-04-30;2018-05-15;TRUE
298;112435;1;2022-06-18;2022-07-03;TRUE
783;104510;2;2021-08-10;2021-08-25;TRUE
283;19391;6;2018-04-10;2018-04-25;TRUE
467;44527;1;2023-05-26;2023-06-10;TRUE
550;33480;3;2021-05-12;2021-05-27;TRUE
940;59192;2;2023-02-14;2023-03-01;TRUE
227;79730;5;2022-12-28;2023-01-12;TRUE
68;62526;2;2017-09-27;2017-10-12;TRUE
311;48581;6;2020-02-29;2020-03-15;TRUE
241;100071;6;2021-05-31;2021-06-15;TRUE
168;84222;5;2021-07-29;2021-08-13;TRUE
982;21197;2;2017-11-21;2017-12-06;TRUE
589;103003;5;2020-11-08;2020-11-23;TRUE
403;37221;7;2019-11-16;2019-12-01;TRUE
756;63145;1;2019-04-16;2019-05-01;TRUE
860;29377;3;2021-11-10;2021-11-25;TRUE
306;1263;2;2021-04-29;2021-05-14;TRUE
246;92472;7;2023-11-21;2023-12-06;FALSE
283;69952;4;2018-02-05;2018-02-20;TRUE
63;14716;5;2022-04-30;2022-05-15;TRUE
187;31336;3;2019-12-26;2020-01-10;TRUE
341;90320;3;2021-09-13;2021-09-28;TRUE
203;74506;7;2017-12-26;2018-01-10;TRUE
887;75805;5;2019-06-26;2019-07-11;TRUE
545;27491;3;2022-04-19;2022-05-04;TRUE
545;27406;4;2019-08-09;2019-08-24;TRUE
329;86992;4;2022-05-23;2022-06-07;TRUE
421;37767;7;2022-09-01;2022-09-16;TRUE
850;44441;2;2019-12-06;2019-12-21;TRUE
316;107725;4;2020-04-15;2020-04-30;TRUE
573;113015;7;2022-03-19;2022-04-03;TRUE
577;6550;6;2022-03-02;2022-03-17;TRUE
721;85897;3;2023-07-14;2023-07-29;TRUE
955;69268;3;2019-08-11;2019-08-26;TRUE
454;61859;4;2023-12-07;2023-12-22;TRUE
980;70145;6;2019-08-03;2019-08-18;TRUE
825;23147;3;2020-03-22;2020-04-06;TRUE
486;32808;5;2021-04-19;2021-05-04;TRUE
941;34326;1;2022-09-29;2022-10-14;TRUE
815;5520;1;2023-02-28;2023-03-15;TRUE
946;55417;2;2023-07-09;2023-07-24;TRUE
132;86451;2;2022-08-08;2022-08-23;TRUE
431;59629;4;2019-04-18;2019-05-03;TRUE
490;59167;6;2020-10-10;2020-10-25;TRUE
945;54102;3;2021-01-05;2021-01-20;TRUE
128;46528;5;2020-10-21;2020-11-05;TRUE
383;14623;7;2019-06-25;2019-07-10;TRUE
110;3830;2;2020-10-19;2020-11-03;TRUE
708;76615;6;2021-07-13;2021-07-28;TRUE
965;57129;7;2023-04-24;2023-05-09;TRUE
551;61403;5;2019-08-21;2019-09-05;TRUE
692;108908;7;2019-03-31;2019-04-15;TRUE
402;107151;1;2017-11-03;2017-11-18;TRUE
693;107016;7;2018-12-20;2019-01-04;TRUE
361;28417;7;2020-07-28;2020-08-12;TRUE
724;109345;5;2021-06-03;2021-06-18;TRUE
417;8763;1;2021-08-27;2021-09-11;TRUE
544;114805;6;2022-01-09;2022-01-24;TRUE
417;116043;7;2019-08-01;2019-08-16;TRUE
560;70695;2;2019-11-05;2019-11-20;TRUE
706;26136;2;2021-11-17;2021-12-02;TRUE
396;79246;6;2021-09-01;2021-09-16;TRUE
923;63898;2;2021-08-02;2021-08-17;TRUE
669;53908;2;2023-04-17;2023-05-02;TRUE
408;35978;3;2021-09-01;2021-09-16;TRUE
519;74482;7;2023-07-21;2023-08-05;TRUE
195;90905;3;2021-02-12;2021-02-27;TRUE
322;58546;1;2022-12-19;2023-01-03;TRUE
632;112866;2;2023-06-13;2023-06-28;TRUE
970;95928;2;2017-12-01;2017-12-16;TRUE
804;83517;5;2023-03-18;2023-04-02;TRUE
940;87717;7;2019-04-11;2019-04-26;TRUE
254;34509;1;2017-11-15;2017-11-30;TRUE
771;6456;5;2022-06-26;2022-07-11;TRUE
12;61857;7;2021-09-24;2021-10-09;TRUE
438;73052;2;2018-08-01;2018-08-16;TRUE
101;116186;4;2019-08-22;2019-09-06;TRUE
869;103896;2;2022-10-26;2022-11-10;TRUE
59;45161;7;2019-04-02;2019-04-17;TRUE
324;108821;5;2023-07-28;2023-08-12;TRUE
641;78373;7;2023-06-06;2023-06-21;TRUE
751;30025;4;2021-01-04;2021-01-19;TRUE
980;28607;5;2023-06-29;2023-07-14;TRUE
942;11259;3;2023-01-05;2023-01-20;TRUE
378;22746;1;2023-11-07;2023-11-22;FALSE
579;66990;3;2023-08-07;2023-08-22;TRUE
492;91447;6;2020-07-11;2020-07-26;TRUE
626;30195;3;2020-03-09;2020-03-24;TRUE
790;116679;3;2022-07-17;2022-08-01;TRUE
703;90992;1;2018-08-18;2018-09-02;TRUE
468;60685;1;2019-07-24;2019-08-08;TRUE
73;44825;6;2020-03-03;2020-03-18;TRUE
441;7699;6;2019-03-22;2019-04-06;TRUE
125;115724;2;2022-07-11;2022-07-26;TRUE
773;93725;6;2023-05-13;2023-05-28;TRUE
714;28943;3;2020-11-30;2020-12-15;TRUE
538;93485;1;2020-11-17;2020-12-02;TRUE
26;54126;2;2021-02-19;2021-03-06;TRUE
178;58135;6;2020-06-12;2020-06-27;TRUE
898;97207;1;2020-09-19;2020-10-04;TRUE
75;45122;5;2021-10-03;2021-10-18;TRUE
738;52449;2;2021-07-07;2021-07-22;TRUE
294;16198;4;2022-11-19;2022-12-04;TRUE
334;52852;6;2020-11-19;2020-12-04;TRUE
836;12467;1;2022-12-17;2023-01-01;TRUE
130;49911;3;2020-05-15;2020-05-30;TRUE
647;23043;1;2023-11-08;2023-11-23;FALSE
98;60963;4;2020-03-09;2020-03-24;TRUE
155;73940;2;2019-07-16;2019-07-31;TRUE
420;95752;4;2023-06-30;2023-07-15;TRUE
833;75324;4;2018-06-25;2018-07-10;TRUE
415;74847;7;2018-05-17;2018-06-01;TRUE
36;87635;7;2021-05-06;2021-05-21;TRUE
756;52812;2;2022-11-06;2022-11-21;TRUE
240;17114;7;2018-08-02;2018-08-17;TRUE
175;14365;7;2020-01-02;2020-01-17;TRUE
294;24702;6;2020-02-26;2020-03-12;TRUE
393;96009;4;2021-03-15;2021-03-30;TRUE
423;55860;4;2018-10-23;2018-11-07;TRUE
64;7660;5;2017-10-18;2017-11-02;TRUE
714;89345;4;2019-06-09;2019-06-24;TRUE
225;37106;4;2018-08-18;2018-09-02;TRUE
585;100553;6;2021-10-09;2021-10-24;TRUE
132;27905;4;2020-12-18;2021-01-02;TRUE
906;46787;3;2023-06-14;2023-06-29;TRUE
659;12647;4;2021-04-26;2021-05-11;TRUE
369;70109;3;2023-05-11;2023-05-26;TRUE
851;3788;5;2023-03-19;2023-04-03;TRUE
816;84131;5;2023-06-16;2023-07-01;TRUE
389;128;6;2022-04-09;2022-04-24;TRUE
801;60589;2;2018-09-13;2018-09-28;TRUE
384;96927;1;2021-12-05;2021-12-20;TRUE
643;93844;7;2022-09-17;2022-10-02;TRUE
946;84360;4;2021-10-06;2021-10-21;TRUE
454;23450;5;2023-01-13;2023-01-28;TRUE
897;11644;4;2020-04-22;2020-05-07;TRUE
666;5026;1;2018-05-02;2018-05-17;TRUE
138;26700;7;2019-11-24;2019-12-09;TRUE
102;4629;1;2023-03-15;2023-03-30;TRUE
817;50594;1;2018-12-10;2018-12-25;TRUE
792;100965;4;2019-11-01;2019-11-16;TRUE
926;53461;4;2023-02-01;2023-02-16;TRUE
991;100361;1;2018-03-12;2018-03-27;TRUE
910;31463;6;2021-08-01;2021-08-16;TRUE
170;61788;2;2021-03-03;2021-03-18;TRUE
706;70787;5;2019-12-13;2019-12-28;TRUE
663;29645;3;2019-11-21;2019-12-06;TRUE
426;113502;7;2022-05-26;2022-06-10;TRUE
575;6491;3;2023-01-17;2023-02-01;TRUE
18;46567;7;2020-03-01;2020-03-16;TRUE
428;95499;5;2023-09-28;2023-10-13;TRUE
173;119742;7;2020-06-17;2020-07-02;TRUE
950;63143;7;2023-04-04;2023-04-19;TRUE
293;70393;1;2019-08-26;2019-09-10;TRUE
799;30419;2;2022-05-15;2022-05-30;TRUE
142;12119;3;2022-03-19;2022-04-03;TRUE
961;75294;6;2022-01-22;2022-02-06;TRUE
137;20069;2;2023-08-23;2023-09-07;TRUE
58;20970;4;2023-10-03;2023-10-18;FALSE
829;84559;5;2023-08-28;2023-09-12;TRUE
222;112369;5;2022-05-18;2022-06-02;TRUE
406;32044;3;2021-07-04;2021-07-19;TRUE
610;75685;5;2020-08-14;2020-08-29;TRUE
315;32897;2;2021-03-11;2021-03-26;TRUE
973;73920;2;2020-10-06;2020-10-21;TRUE
777;93651;2;2019-08-22;2019-09-06;TRUE
865;15028;5;2018-07-13;2018-07-28;TRUE
369;79103;4;2020-03-20;2020-04-04;TRUE
867;24712;4;2021-11-11;2021-11-26;TRUE
305;87283;2;2019-10-10;2019-10-25;TRUE
355;119060;2;2020-04-11;2020-04-26;TRUE
110;113261;5;2018-02-21;2018-03-08;TRUE
762;23788;6;2020-10-23;2020-11-07;TRUE
752;82800;3;2020-12-03;2020-12-18;TRUE
118;105729;3;2023-10-21;2023-11-05;TRUE
218;43527;2;2023-08-10;2023-08-25;TRUE
259;109690;1;2019-01-22;2019-02-06;TRUE
101;68073;6;2023-02-06;2023-02-21;TRUE
684;28085;6;2022-12-22;2023-01-06;TRUE
954;14217;2;2018-11-24;2018-12-09;TRUE
434;77842;1;2023-11-06;2023-11-21;TRUE
85;17977;7;2023-07-09;2023-07-24;TRUE
435;63632;4;2023-07-05;2023-07-20;TRUE
786;105990;2;2023-02-18;2023-03-05;TRUE
278;35145;2;2019-10-30;2019-11-14;TRUE
865;2036;3;2020-05-29;2020-06-13;TRUE
775;68655;4;2018-02-12;2018-02-27;TRUE
550;91998;7;2020-01-11;2020-01-26;TRUE
873;71481;2;2023-05-01;2023-05-16;TRUE
216;60691;6;2021-02-27;2021-03-14;TRUE
488;106148;7;2018-02-13;2018-02-28;TRUE
172;1967;1;2021-11-27;2021-12-12;TRUE
984;49860;7;2018-10-02;2018-10-17;TRUE
393;4197;5;2021-04-03;2021-04-18;TRUE
784;70861;2;2022-01-03;2022-01-18;TRUE
616;114191;1;2021-12-17;2022-01-01;TRUE
347;82884;5;2023-06-17;2023-07-02;TRUE
220;107459;1;2022-09-25;2022-10-10;TRUE
799;43956;2;2020-09-01;2020-09-16;TRUE
104;79601;4;2022-08-13;2022-08-28;TRUE
519;13838;1;2020-12-07;2020-12-22;TRUE
656;15794;4;2023-08-17;2023-09-01;TRUE
463;57330;4;2022-12-16;2022-12-31;TRUE
33;107984;5;2020-04-11;2020-04-26;TRUE
841;43581;5;2023-07-31;2023-08-15;TRUE
566;34489;1;2021-12-20;2022-01-04;TRUE
801;47804;7;2021-03-19;2021-04-03;TRUE
406;8962;2;2018-09-07;2018-09-22;TRUE
880;61372;4;2020-11-26;2020-12-11;TRUE
792;106539;6;2019-09-12;2019-09-27;TRUE
598;32753;3;2023-07-17;2023-08-01;TRUE
896;47094;2;2022-12-10;2022-12-25;TRUE
187;56689;6;2020-11-30;2020-12-15;TRUE
832;24432;5;2021-01-05;2021-01-20;TRUE
149;44114;5;2022-03-25;2022-04-09;TRUE
589;3461;4;2018-06-09;2018-06-24;TRUE
924;111103;4;2018-05-06;2018-05-21;TRUE
255;21398;3;2023-01-06;2023-01-21;TRUE
797;71752;1;2022-08-25;2022-09-09;TRUE
195;3776;2;2023-03-06;2023-03-21;TRUE
395;92828;7;2022-03-30;2022-04-14;TRUE
339;88987;7;2022-05-29;2022-06-13;TRUE
580;80726;6;2022-11-15;2022-11-30;TRUE
36;20275;6;2019-10-01;2019-10-16;TRUE
694;15023;1;2022-11-10;2022-11-25;TRUE
33;47189;4;2021-05-26;2021-06-10;TRUE
466;50118;7;2022-05-09;2022-05-24;TRUE
401;47466;1;2017-11-10;2017-11-25;TRUE
182;89235;6;2021-12-16;2021-12-31;TRUE
102;113683;1;2021-09-28;2021-10-13;TRUE
283;115488;3;2023-09-22;2023-10-07;FALSE
187;61679;2;2018-08-06;2018-08-21;TRUE
442;45858;2;2019-03-10;2019-03-25;TRUE
527;40721;7;2018-02-12;2018-02-27;TRUE
989;96901;5;2018-03-06;2018-03-21;TRUE
708;26392;4;2018-10-31;2018-11-15;TRUE
862;113495;3;2022-07-25;2022-08-09;TRUE
933;71073;6;2018-04-05;2018-04-20;TRUE
106;64216;1;2018-10-10;2018-10-25;TRUE
449;26507;4;2022-05-04;2022-05-19;TRUE
993;73625;7;2022-06-25;2022-07-10;TRUE
194;83182;5;2022-07-11;2022-07-26;TRUE
740;94388;2;2021-08-15;2021-08-30;TRUE
699;108261;4;2018-07-27;2018-08-11;TRUE
794;110476;3;2023-09-06;2023-09-21;TRUE
55;76004;5;2023-03-30;2023-04-14;TRUE
701;7137;7;2019-10-03;2019-10-18;TRUE
252;71864;6;2018-12-20;2019-01-04;TRUE
722;54953;1;2021-11-21;2021-12-06;TRUE
362;95735;5;2023-05-20;2023-06-04;TRUE
941;56394;2;2023-09-19;2023-10-04;TRUE
472;12770;3;2019-06-07;2019-06-22;TRUE
645;27025;5;2019-05-12;2019-05-27;TRUE
512;115852;4;2019-07-07;2019-07-22;TRUE
411;55998;3;2018-06-24;2018-07-09;TRUE
754;44949;2;2021-08-19;2021-09-03;TRUE
508;19977;1;2023-07-03;2023-07-18;TRUE
749;21929;3;2022-06-13;2022-06-28;TRUE
723;35069;3;2018-04-17;2018-05-02;TRUE
124;6662;5;2021-01-22;2021-02-06;TRUE
89;15713;4;2021-10-08;2021-10-23;TRUE
592;90999;7;2022-08-22;2022-09-06;TRUE
309;35709;6;2023-10-25;2023-11-09;FALSE
83;92;1;2021-04-02;2021-04-17;TRUE
962;43804;1;2020-05-07;2020-05-22;TRUE
416;103622;3;2020-10-08;2020-10-23;TRUE
759;5820;4;2017-12-27;2018-01-11;TRUE
521;79002;5;2021-12-26;2022-01-10;TRUE
111;115843;2;2017-12-16;2017-12-31;TRUE
773;95728;4;2020-04-26;2020-05-11;TRUE
282;2764;3;2022-01-28;2022-02-12;TRUE
287;85229;5;2018-01-20;2018-02-04;TRUE
992;71875;4;2020-02-24;2020-03-10;TRUE
631;92788;3;2017-10-11;2017-10-26;TRUE
881;105920;5;2023-02-26;2023-03-13;TRUE
132;82918;4;2021-02-08;2021-02-23;TRUE
598;49343;1;2019-09-16;2019-10-01;TRUE
114;18996;7;2021-04-14;2021-04-29;TRUE
974;12079;7;2023-02-25;2023-03-12;TRUE
768;43780;6;2019-07-23;2019-08-07;TRUE
872;95112;2;2023-04-21;2023-05-06;TRUE
183;12140;4;2022-06-14;2022-06-29;TRUE
891;2567;7;2017-12-03;2017-12-18;TRUE
617;25895;5;2022-10-09;2022-10-24;TRUE
873;107170;6;2019-04-19;2019-05-04;TRUE
369;39148;6;2019-06-07;2019-06-22;TRUE
987;115112;3;2020-07-18;2020-08-02;TRUE
761;55457;2;2019-03-25;2019-04-09;TRUE
791;54194;7;2019-07-22;2019-08-06;TRUE
551;78997;7;2021-09-19;2021-10-04;TRUE
394;58183;7;2023-03-10;2023-03-25;TRUE
503;85232;2;2021-08-31;2021-09-15;TRUE
7;29202;3;2020-03-17;2020-04-01;TRUE
711;110118;3;2022-03-18;2022-04-02;TRUE
145;104899;1;2023-08-14;2023-08-29;TRUE
824;32239;3;2022-04-01;2022-04-16;TRUE
630;103784;7;2022-08-25;2022-09-09;TRUE
452;106734;2;2020-11-28;2020-12-13;TRUE
454;104053;3;2018-05-29;2018-06-13;TRUE
977;31626;1;2022-11-08;2022-11-23;TRUE
647;6893;7;2022-08-31;2022-09-15;TRUE
648;55267;5;2020-10-15;2020-10-30;TRUE
197;113458;5;2019-03-11;2019-03-26;TRUE
138;3637;7;2022-08-20;2022-09-04;TRUE
793;66938;1;2020-01-01;2020-01-16;TRUE
372;101283;1;2021-10-07;2021-10-22;TRUE
28;10854;4;2020-01-30;2020-02-14;TRUE
127;102264;5;2023-01-25;2023-02-09;TRUE
682;9658;7;2020-03-12;2020-03-27;TRUE
257;41539;2;2023-12-10;2023-12-25;TRUE
912;117934;4;2021-08-10;2021-08-25;TRUE
757;103535;6;2023-07-30;2023-08-14;TRUE
298;59349;5;2023-05-25;2023-06-09;TRUE
142;3672;1;2023-07-31;2023-08-15;TRUE
426;50567;3;2023-01-03;2023-01-18;TRUE
715;25535;3;2020-09-17;2020-10-02;TRUE
78;117557;7;2022-08-04;2022-08-19;TRUE
605;40248;6;2017-09-23;2017-10-08;TRUE
605;11816;4;2021-02-11;2021-02-26;TRUE
823;11198;6;2022-07-10;2022-07-25;TRUE
362;54512;4;2023-01-21;2023-02-05;TRUE
624;16100;1;2019-02-17;2019-03-04;TRUE
385;950;1;2020-03-26;2020-04-10;TRUE
734;37065;1;2021-01-31;2021-02-15;TRUE
486;54883;6;2021-08-09;2021-08-24;TRUE
778;108837;7;2022-05-29;2022-06-13;TRUE
90;95493;3;2022-02-06;2022-02-21;TRUE
372;102108;1;2020-09-26;2020-10-11;TRUE
261;15846;4;2022-08-23;2022-09-07;TRUE
464;34581;2;2019-06-14;2019-06-29;TRUE
168;7827;3;2022-10-09;2022-10-24;TRUE
315;13645;1;2018-06-03;2018-06-18;TRUE
448;25951;4;2023-10-11;2023-10-26;FALSE
894;86279;2;2019-07-31;2019-08-15;TRUE
112;111127;3;2021-05-28;2021-06-12;TRUE
88;7255;3;2023-02-19;2023-03-06;TRUE
993;89673;3;2019-06-28;2019-07-13;TRUE
615;7220;1;2022-12-19;2023-01-03;TRUE
424;55507;4;2022-01-29;2022-02-13;TRUE
967;42831;3;2018-10-30;2018-11-14;TRUE
397;26138;1;2023-09-05;2023-09-20;TRUE
856;93357;5;2023-08-06;2023-08-21;TRUE
110;94864;6;2023-05-04;2023-05-19;TRUE
79;105173;4;2019-08-20;2019-09-04;TRUE
770;68285;2;2021-04-22;2021-05-07;TRUE
106;9;3;2019-07-31;2019-08-15;TRUE
249;70562;3;2019-11-21;2019-12-06;TRUE
145;4098;1;2021-01-13;2021-01-28;TRUE
561;8558;3;2017-09-29;2017-10-14;TRUE
897;93202;2;2021-07-15;2021-07-30;TRUE
549;26649;1;2022-08-14;2022-08-29;TRUE
769;11357;6;2019-10-07;2019-10-22;TRUE
928;86598;7;2017-11-04;2017-11-19;TRUE
884;71949;1;2019-08-02;2019-08-17;TRUE
799;44662;6;2017-10-30;2017-11-14;TRUE
6;88027;5;2021-07-15;2021-07-30;TRUE
7;89867;1;2021-05-13;2021-05-28;TRUE
677;47705;5;2018-01-22;2018-02-06;TRUE
382;98756;7;2020-05-20;2020-06-04;TRUE
254;57638;7;2018-11-05;2018-11-20;TRUE
1;45981;6;2018-06-26;2018-07-11;TRUE
184;74245;5;2019-03-31;2019-04-15;TRUE
183;30017;1;2022-11-12;2022-11-27;TRUE
405;64436;1;2023-02-02;2023-02-17;TRUE
958;116660;6;2021-10-17;2021-11-01;TRUE
316;106165;6;2021-06-16;2021-07-01;TRUE
281;16223;6;2018-06-28;2018-07-13;TRUE
536;110070;5;2021-04-08;2021-04-23;TRUE
570;77882;6;2023-11-16;2023-12-01;FALSE
590;100949;7;2023-02-12;2023-02-27;TRUE
149;45194;4;2019-10-10;2019-10-25;TRUE
747;62045;5;2023-04-09;2023-04-24;TRUE
511;79602;5;2023-11-26;2023-12-11;TRUE
153;60727;4;2018-01-02;2018-01-17;TRUE
154;67910;4;2022-08-21;2022-09-05;TRUE
598;2837;7;2019-09-25;2019-10-10;TRUE
501;23880;6;2020-10-14;2020-10-29;TRUE
263;4854;5;2022-11-13;2022-11-28;TRUE
737;115483;3;2018-05-11;2018-05-26;TRUE
678;99327;2;2023-04-24;2023-05-09;TRUE
148;3331;7;2020-01-28;2020-02-12;TRUE
386;4115;1;2022-04-24;2022-05-09;TRUE
775;75199;3;2023-07-17;2023-08-01;TRUE
247;49195;7;2017-10-06;2017-10-21;TRUE
389;44981;1;2020-03-23;2020-04-07;TRUE
65;14068;6;2023-12-06;2023-12-21;FALSE
341;13047;2;2019-09-29;2019-10-14;TRUE
391;29903;4;2019-11-16;2019-12-01;TRUE
742;19938;2;2021-08-05;2021-08-20;TRUE
634;37567;1;2022-11-13;2022-11-28;TRUE
404;77943;6;2017-10-25;2017-11-09;TRUE
425;24753;5;2022-11-26;2022-12-11;TRUE
390;119604;2;2018-04-01;2018-04-16;TRUE
637;96342;2;2023-06-19;2023-07-04;TRUE
333;34050;1;2019-08-13;2019-08-28;TRUE
444;116932;4;2018-04-27;2018-05-12;TRUE
100;8660;5;2021-10-01;2021-10-16;TRUE
513;51464;5;2020-03-02;2020-03-17;TRUE
491;54306;5;2019-07-31;2019-08-15;TRUE
765;14391;6;2017-12-02;2017-12-17;TRUE
773;55554;5;2022-08-01;2022-08-16;TRUE
873;20657;6;2020-06-20;2020-07-05;TRUE
113;50276;1;2021-06-07;2021-06-22;TRUE
655;97428;3;2023-08-31;2023-09-15;TRUE
304;102854;7;2022-11-24;2022-12-09;TRUE
13;91462;2;2023-02-06;2023-02-21;TRUE
109;21710;3;2020-04-30;2020-05-15;TRUE
748;108569;3;2021-03-05;2021-03-20;TRUE
185;93708;6;2021-09-05;2021-09-20;TRUE
257;26488;5;2023-10-18;2023-11-02;FALSE
318;33169;2;2021-07-02;2021-07-17;TRUE
64;17835;4;2022-01-31;2022-02-15;TRUE
668;24242;3;2022-05-13;2022-05-28;TRUE
257;41778;5;2021-01-19;2021-02-03;TRUE
4;6737;5;2018-04-10;2018-04-25;TRUE
312;81863;5;2021-11-08;2021-11-23;TRUE
954;96379;6;2018-10-09;2018-10-24;TRUE
264;28128;4;2019-08-16;2019-08-31;TRUE
996;51078;5;2017-10-05;2017-10-20;TRUE
264;7311;3;2021-12-16;2021-12-31;TRUE
191;97007;7;2019-08-24;2019-09-08;TRUE
868;98225;5;2021-02-24;2021-03-11;TRUE
357;110969;2;2018-08-05;2018-08-20;TRUE
268;18625;1;2022-04-15;2022-04-30;TRUE
727;66032;7;2018-12-17;2019-01-01;TRUE
996;250;3;2022-04-24;2022-05-09;TRUE
402;108596;6;2019-07-08;2019-07-23;TRUE
320;106532;6;2017-11-10;2017-11-25;TRUE
869;27783;6;2020-10-27;2020-11-11;TRUE
26;41032;5;2019-11-01;2019-11-16;TRUE
206;100716;7;2019-08-16;2019-08-31;TRUE
949;8024;1;2021-03-04;2021-03-19;TRUE
811;96797;1;2020-01-02;2020-01-17;TRUE
427;179;4;2018-05-02;2018-05-17;TRUE
179;112458;2;2020-05-22;2020-06-06;TRUE
355;39871;5;2022-09-11;2022-09-26;TRUE
21;16845;4;2020-03-29;2020-04-13;TRUE
970;37685;7;2022-07-03;2022-07-18;TRUE
243;86910;7;2020-02-27;2020-03-13;TRUE
393;85268;4;2019-11-07;2019-11-22;TRUE
127;53223;4;2019-09-21;2019-10-06;TRUE
413;96548;3;2018-05-10;2018-05-25;TRUE
455;84956;6;2020-04-15;2020-04-30;TRUE
129;21986;3;2019-07-12;2019-07-27;TRUE
967;110086;1;2020-10-12;2020-10-27;TRUE
439;111728;6;2019-04-09;2019-04-24;TRUE
365;12626;2;2018-01-13;2018-01-28;TRUE
331;7410;3;2020-05-02;2020-05-17;TRUE
534;17265;7;2022-06-17;2022-07-02;TRUE
844;67658;5;2018-03-16;2018-03-31;TRUE
87;57667;2;2021-12-11;2021-12-26;TRUE
18;6850;7;2017-10-01;2017-10-16;TRUE
606;63308;2;2019-07-31;2019-08-15;TRUE
744;72257;4;2018-10-23;2018-11-07;TRUE
637;12410;5;2017-10-02;2017-10-17;TRUE
642;103550;3;2018-10-14;2018-10-29;TRUE
483;37970;4;2018-02-05;2018-02-20;TRUE
429;79116;4;2018-08-23;2018-09-07;TRUE
657;21350;2;2018-03-05;2018-03-20;TRUE
290;49793;4;2018-01-07;2018-01-22;TRUE
20;74516;1;2021-03-17;2021-04-01;TRUE
349;42645;6;2023-04-22;2023-05-07;TRUE
409;58086;3;2021-04-23;2021-05-08;TRUE
263;77805;7;2023-11-03;2023-11-18;TRUE
485;90766;6;2019-11-23;2019-12-08;TRUE
387;109588;5;2021-07-29;2021-08-13;TRUE
373;111583;6;2020-07-30;2020-08-14;TRUE
424;59640;1;2022-07-13;2022-07-28;TRUE
964;33506;7;2018-08-18;2018-09-02;TRUE
663;51632;5;2020-07-14;2020-07-29;TRUE
841;41940;3;2022-01-05;2022-01-20;TRUE
928;47132;7;2019-06-02;2019-06-17;TRUE
940;25928;5;2020-12-06;2020-12-21;TRUE
972;25262;5;2020-02-27;2020-03-13;TRUE
525;96651;2;2019-06-03;2019-06-18;TRUE
174;64804;2;2017-10-11;2017-10-26;TRUE
